HR,RA,DEC,RA_flt,DEC_flt,Vmag,B_V
5898,15 54 52.6,-60 44 36,238.7191666666667,-60.74333333333333,6.15,0.1
5899,15 51 15.9,+20 58 40,237.81624999999997,20.977777777777778,4.76,1.54
5900,15 55 32.3,-60 10 40,238.88458333333332,-60.17777777777778,5.77,0.35
5901,15 51 13.9,+35 39 27,237.80791666666667,35.6575,4.82,1.0
5902,15 53 20.1,-20 10 02,238.33375,-20.16722222222222,5.03,-0.01
5903,15 44 03.5,+77 47 40,236.01458333333332,77.79444444444444,4.32,0.04
5904,15 53 36.7,-25 19 38,238.40291666666667,-25.327222222222222,4.59,-0.07
5905,15 56 06.0,-60 28 58,239.025,-60.48277777777778,5.76,0.06
5906,15 53 53.8,-24 31 59,238.47416666666666,-24.533055555555556,5.39,-0.02
5907,15 53 55.8,-23 58 41,238.4825,-23.978055555555553,5.42,-0.04
5908,15 53 49.5,-16 43 46,238.45624999999998,-16.729444444444443,4.15,1.02
5909,15 52 56.2,+17 24 13,238.23416666666668,17.40361111111111,6.36,
5910,15 54 30.0,-27 20 19,238.625,-27.33861111111111,6.14,-0.07
5911,15 53 12.1,+13 11 48,238.30041666666665,13.196666666666667,6.1,0.6
5912,15 54 39.5,-25 14 37,238.66458333333333,-25.24361111111111,5.87,-0.06
5913,15 53 34.9,+16 04 30,238.39541666666665,16.075,6.09,
5914,15 52 40.5,+42 27 06,238.16875000000002,42.45166666666667,4.62,0.56
5915,15 55 00.3,-19 22 59,238.75124999999997,-19.383055555555558,5.94,-0.01
5916,15 55 30.4,-31 05 01,238.87666666666667,-31.08361111111111,6.21,1.37
5917,15 55 30.1,-26 15 57,238.87541666666664,-26.265833333333333,5.62,0.15
5918,15 56 06.5,-39 51 51,239.02708333333334,-39.86416666666667,6.03,0.15
5919,15 54 40.3,+08 34 49,238.66791666666666,8.580277777777777,6.29,0.18
5920,15 58 58.1,-65 02 16,239.74208333333334,-65.03777777777778,5.75,-0.06
5921,15 57 03.8,-48 09 44,239.26583333333332,-48.16222222222222,6.31,0.38
5922,15 52 16.6,+55 49 36,238.06916666666666,55.82666666666667,5.81,0.96
5923,15 56 13.9,-31 47 09,239.05791666666667,-31.785833333333336,6.29,0.43
5924,15 54 34.6,+20 18 39,238.64416666666668,20.310833333333335,5.44,1.59
5925,15 56 53.5,-33 57 59,239.22291666666666,-33.96638888888889,5.12,0.12
5926,15 56 54.2,-33 57 51,239.22583333333333,-33.96416666666667,5.62,0.05
5927,15 56 14.4,-14 23 58,239.06,-14.399444444444445,6.37,0.48
5928,15 56 53.1,-29 12 51,239.22125,-29.214166666666667,3.88,-0.2
5929,15 57 21.3,-36 11 06,239.33874999999998,-36.184999999999995,5.8,1.01
5930,15 56 33.4,-14 49 45,239.13916666666665,-14.829166666666666,6.13,0.23
5931,15 55 39.8,+18 37 14,238.91583333333332,18.620555555555555,6.26,-0.11
5932,15 54 37.9,+43 08 19,238.65791666666667,43.13861111111111,5.37,1.65
5933,15 56 27.2,+15 39 42,239.11333333333334,15.661666666666667,3.85,0.48
5934,15 57 40.4,-20 58 59,239.41833333333332,-20.983055555555556,5.85,0.02
5935,15 58 30.7,-37 30 11,239.62791666666666,-37.503055555555555,6.31,1.01
5936,15 55 47.6,+37 56 49,238.94833333333332,37.94694444444444,5.45,0.33
5937,15 59 54.0,-54 01 16,239.975,-54.02111111111111,6.1,0.0
5938,15 55 30.6,+42 33 58,238.8775,42.566111111111105,5.75,-0.11
5939,16 01 10.7,-63 46 36,240.29458333333332,-63.776666666666664,6.41,0.78
5940,15 57 14.6,+14 24 52,239.31083333333333,14.414444444444445,5.54,1.14
5941,15 58 11.4,-14 16 46,239.5475,-14.279444444444445,4.88,-0.1
5942,15 58 34.8,-24 49 53,239.64499999999998,-24.83138888888889,5.43,-0.09
5943,15 59 30.3,-41 44 40,239.87625,-41.74444444444445,4.99,1.0
5944,15 58 51.1,-26 06 51,239.71291666666667,-26.11416666666667,2.89,-0.19
5945,15 59 58.0,-40 39 10,239.99166666666667,-40.65277777777778,6.49,1.52
5946,16 01 06.4,-54 34 40,240.27666666666667,-54.57777777777778,6.13,0.25
5947,15 57 35.3,+26 52 40,239.3970833333333,26.87777777777778,4.15,1.23
5948,16 00 07.3,-38 23 49,240.03041666666664,-38.39694444444444,3.41,-0.22
5949,15 55 49.7,+58 54 42,238.95708333333332,58.91166666666666,6.31,-0.02
5950,15 57 29.9,+39 41 43,239.3745833333333,39.695277777777775,6.31,1.07
5951,16 02 52.4,-62 32 30,240.71833333333336,-62.541666666666664,6.25,-0.04
5952,16 00 53.7,-40 26 07,240.22375000000002,-40.43527777777778,6.21,0.01
5953,16 00 20.0,-22 37 18,240.08333333333334,-22.621666666666666,2.32,-0.12
5954,16 00 19.6,-16 32 00,240.08166666666665,-16.533333333333335,5.47,0.52
5955,16 05 55.8,-72 24 03,241.48249999999996,-72.40083333333334,5.7,1.17
5956,16 01 19.5,-31 53 22,240.33124999999995,-31.889444444444443,6.33,1.45
5957,15 58 57.7,+36 38 38,239.74041666666668,36.64388888888889,5.62,1.49
5958,15 59 30.2,+25 55 13,239.87583333333333,25.92027777777778,2.0,0.1
5959,16 00 47.6,-08 24 41,240.19833333333332,-8.411388888888888,5.55,0.05
5960,15 57 47.4,+54 44 59,239.4475,54.749722222222225,4.95,0.26
5961,16 03 31.9,-57 46 31,240.8829166666667,-57.775277777777774,4.63,0.24
5962,16 03 12.9,-49 13 47,240.80375000000004,-49.22972222222222,4.65,0.92
5963,16 00 51.1,+04 25 39,240.21291666666667,4.4275,5.83,1.0
5964,15 59 04.4,+49 52 52,239.76833333333332,49.88111111111111,6.05,0.29
5965,16 02 39.4,-29 08 09,240.6641666666667,-29.135833333333334,6.03,1.31
5966,16 01 14.3,+17 49 06,240.30958333333334,17.81833333333333,5.12,0.99
5967,16 03 24.2,-38 36 09,240.85083333333336,-38.6025,4.89,-0.14
5968,16 01 02.7,+33 18 13,240.26125,33.30361111111111,5.41,0.6
5969,16 03 20.6,-25 51 55,240.83583333333334,-25.86527777777778,5.0,1.22
5970,16 03 34.3,-32 00 02,240.89291666666665,-32.00055555555556,6.01,0.47
5971,16 01 26.6,+29 51 04,240.36083333333335,29.851111111111113,4.99,-0.07
5972,16 02 17.7,+22 48 16,240.57375000000002,22.804444444444446,4.83,0.07
5973,16 03 54.7,-24 43 35,240.97791666666666,-24.726388888888888,6.21,1.38
5974,16 04 17.8,-33 12 52,241.07416666666666,-33.214444444444446,6.1,0.34
5975,16 04 36.7,-37 51 47,241.15291666666667,-37.863055555555555,5.9,0.4
5976,16 03 45.7,+04 59 12,240.9404166666667,4.986666666666666,6.08,0.96
5977,16 04 22.1,-11 22 23,241.0920833333333,-11.373055555555556,5.07,
5978,16 04 22.1,-11 22 23,241.0920833333333,-11.373055555555556,4.77,0.47
5979,16 07 24.0,-56 11 29,241.85000000000002,-56.19138888888889,6.16,0.58
5980,16 06 29.4,-45 10 24,241.62250000000003,-45.17333333333333,4.72,0.23
5981,16 02 05.5,+52 54 57,240.52291666666667,52.91583333333333,5.93,1.48
5982,16 02 47.9,+46 02 12,240.69958333333335,46.03666666666666,4.76,-0.11
5983,16 03 19.4,+36 37 54,240.83083333333332,36.63166666666667,5.83,0.56
5984,16 05 26.2,-19 48 20,241.35916666666662,-19.805555555555557,2.62,-0.07
5985,16 05 26.5,-19 48 07,241.36041666666668,-19.801944444444445,4.92,-0.02
5986,16 01 53.3,+58 33 55,240.4720833333333,58.56527777777777,4.01,0.52
5987,16 06 35.5,-36 48 08,241.64791666666667,-36.80222222222222,4.23,-0.17
5988,16 06 06.3,-23 36 23,241.52625000000003,-23.60638888888889,5.92,-0.08
5989,16 05 44.5,-06 17 30,241.43541666666667,-6.291666666666667,6.53,0.48
5990,16 05 59.8,-06 08 22,241.49916666666664,-6.139444444444445,6.41,1.03
5991,16 07 16.4,-36 45 20,241.81833333333333,-36.75555555555555,5.73,0.29
5992,16 05 37.8,+08 05 46,241.4075,8.096111111111112,6.29,0.08
5993,16 06 48.4,-20 40 09,241.7016666666667,-20.66916666666667,3.96,-0.04
5994,16 09 18.6,-57 56 04,242.3275,-57.93444444444444,5.57,-0.04
5995,16 03 09.3,+59 24 39,240.78875000000002,59.41083333333333,6.19,1.58
5996,16 07 03.4,-14 04 15,241.7641666666667,-14.070833333333333,6.32,0.66
5997,16 07 24.3,-20 52 07,241.85125000000002,-20.86861111111111,4.32,0.84
5998,16 07 51.9,-24 27 43,241.96625,-24.461944444444445,6.33,-0.06
5999,16 08 34.2,-39 06 19,242.14249999999998,-39.10527777777778,7.05,0.36
6000,16 08 34.4,-39 05 35,242.14333333333332,-39.09305555555556,6.65,-0.07
6001,16 08 07.6,-26 19 36,242.0316666666667,-26.326666666666668,5.38,1.65
6002,16 07 36.4,-12 44 44,241.90166666666667,-12.745555555555555,5.78,0.01
6003,16 08 43.7,-23 41 08,242.1820833333333,-23.685555555555556,5.88,0.02
6004,16 07 37.5,+09 53 30,241.90625000000003,9.891666666666666,5.63,0.2
6005,16 07 22.2,+21 49 21,241.84249999999997,21.822499999999998,6.14,1.37
6006,16 09 31.7,-32 38 59,242.3820833333333,-32.64972222222222,6.19,0.79
6007,16 09 52.6,-33 32 45,242.46916666666667,-33.545833333333334,5.54,-0.1
6008,16 08 04.5,+17 02 49,242.01874999999998,17.046944444444446,5.0,0.95
6009,16 08 04.9,+17 03 16,242.02041666666668,17.054444444444446,6.25,1.14
6010,16 08 28.0,+08 32 03,242.11666666666667,8.534166666666666,5.73,1.61
6011,16 08 58.9,+03 27 16,242.24541666666664,3.4544444444444444,5.91,1.47
6012,16 09 55.2,-18 20 27,242.48,-18.340833333333332,6.47,0.44
6013,16 08 46.6,+17 12 21,242.19416666666663,17.20583333333333,6.14,0.0
6014,16 09 11.2,+06 22 44,242.29666666666662,6.378888888888889,5.97,1.0
6015,16 11 17.7,-41 07 11,242.82375,-41.11972222222222,5.86,0.27
6016,16 09 50.5,-03 28 01,242.46041666666662,-3.4669444444444446,5.37,1.45
6017,16 11 02.0,-29 24 59,242.75833333333333,-29.41638888888889,5.13,1.12
6018,16 08 58.3,+36 29 27,242.24291666666664,36.490833333333335,4.76,1.01
6019,16 13 22.6,-55 32 27,243.34416666666667,-55.54083333333333,5.81,0.34
6020,16 20 20.8,-78 41 45,245.08666666666664,-78.69583333333334,4.68,1.69
6021,16 20 26.8,-78 40 02,245.11166666666665,-78.66722222222222,5.27,1.41
6022,16 13 16.8,-53 40 18,243.31999999999996,-53.67166666666667,5.83,1.96
6023,16 08 46.2,+44 56 06,242.1925,44.934999999999995,4.26,-0.07
6024,16 13 28.7,-54 37 50,243.3695833333333,-54.63055555555555,4.94,1.04
6025,16 06 19.7,+67 48 37,241.58208333333337,67.81027777777777,5.44,-0.02
6026,16 11 58.6,-19 26 59,242.99416666666667,-19.449722222222224,6.3,0.13
6027,16 11 59.7,-19 27 38,242.99875,-19.460555555555555,4.01,0.04
6028,16 12 18.2,-27 55 35,243.0758333333333,-27.92638888888889,4.59,-0.16
6029,16 12 15.9,-28 25 03,243.06625,-28.4175,5.67,0.01
6030,16 15 26.3,-63 41 08,243.85958333333332,-63.68555555555555,3.85,1.11
6031,16 12 00.0,-10 03 51,243.0,-10.064166666666667,4.94,0.09
6032,16 11 29.7,+09 42 45,242.87375,9.712499999999999,6.53,0.24
6033,16 12 07.3,-08 32 51,243.03041666666664,-8.5475,5.43,0.12
6034,16 03 31.3,+76 47 37,240.88041666666666,76.7936111111111,5.56,
6035,16 11 28.7,+16 39 56,242.86958333333334,16.665555555555553,6.08,0.02
6036,16 09 02.9,+57 56 16,242.2620833333333,57.937777777777775,6.33,
6037,16 17 05.5,-67 56 29,244.27291666666667,-67.9413888888889,5.75,0.15
6038,16 09 26.0,+55 49 44,242.3583333333333,55.82888888888889,6.49,
6039,16 11 38.0,+23 29 41,242.90833333333333,23.494722222222222,5.7,1.56
6040,16 15 49.7,-57 54 44,243.95708333333334,-57.91222222222222,5.63,0.14
6041,16 12 56.5,-04 13 15,243.23541666666668,-4.220833333333333,6.25,0.13
6042,16 13 45.7,-24 25 19,243.44041666666666,-24.421944444444446,6.41,0.04
6043,16 11 39.7,+33 20 33,242.91541666666666,33.3425,6.29,1.2
6044,16 14 22.3,-33 00 41,243.59291666666667,-33.01138888888889,5.92,1.02
6045,16 15 15.3,-47 22 20,243.81374999999997,-47.37222222222222,5.14,-0.13
6046,16 11 48.0,+36 25 30,242.95,36.425,5.63,1.34
6047,16 13 15.4,+05 01 16,243.3141666666666,5.021111111111111,5.48,1.47
6048,16 13 50.9,-11 50 15,243.46208333333334,-11.8375,5.22,1.42
6049,16 15 24.0,-42 53 59,243.85000000000002,-42.89972222222222,6.14,1.11
6050,16 11 47.6,+42 22 28,242.94833333333332,42.37444444444444,5.87,1.45
6051,16 14 28.8,-21 06 27,243.62,-21.1075,6.41,-0.01
6052,16 12 45.3,+26 40 15,243.18874999999997,26.670833333333334,6.5,0.39
6053,16 14 39.1,-18 32 07,243.6629166666667,-18.53527777777778,6.32,1.09
6054,16 14 53.6,-25 28 37,243.72333333333336,-25.47694444444444,6.05,0.04
6055,16 16 43.1,-53 48 40,244.17958333333334,-53.81111111111111,5.44,1.73
6056,16 14 20.7,-03 41 40,243.58625,-3.6944444444444446,2.74,1.58
6057,16 14 13.5,+05 54 07,243.55625,5.901944444444445,6.31,1.15
6058,16 17 00.9,-50 04 06,244.25375000000005,-50.068333333333335,4.99,0.8
6059,16 17 20.9,-53 05 12,244.33708333333334,-53.086666666666666,6.33,0.27
6060,16 15 37.3,-08 22 10,243.9054166666667,-8.369444444444445,5.5,0.65
6061,16 15 51.5,-14 50 57,243.96458333333334,-14.849166666666667,6.09,0.06
6062,16 18 51.9,-57 53 59,244.71625,-57.89972222222222,6.49,1.0
6063,16 14 40.8,+33 51 31,243.67000000000002,33.85861111111111,5.64,0.51
6064,16 14 40.8,+33 51 30,243.67000000000002,33.858333333333334,6.66,
6065,16 15 28.7,+18 48 30,243.8695833333333,18.808333333333334,5.69,1.12
6066,16 16 58.8,-21 18 14,244.24499999999998,-21.30388888888889,6.61,0.02
6067,16 16 55.3,-03 57 12,244.23041666666666,-3.9533333333333336,6.18,0.31
6068,16 15 47.4,+27 25 20,243.9475,27.422222222222224,6.14,1.31
6069,16 12 25.1,+67 08 39,243.10458333333335,67.14416666666668,6.21,0.99
6070,16 18 17.9,-28 36 50,244.57458333333332,-28.61388888888889,4.78,0.02
6071,16 19 17.7,-42 40 26,244.82375,-42.67388888888889,5.45,0.1
6072,16 19 50.4,-50 09 20,244.95999999999998,-50.15555555555555,4.02,1.08
6073,16 20 25.2,-55 08 24,245.10500000000002,-55.14,5.77,0.97
6124,16 26 50.1,+02 20 51,246.70875,2.3475,6.07,0.92
6074,16 16 44.8,+29 09 01,244.18666666666664,29.150277777777777,5.78,0.07
6075,16 18 19.3,-04 41 33,244.58041666666668,-4.6925,3.24,0.96
6076,16 19 07.7,-20 13 04,244.78208333333333,-20.217777777777776,6.29,1.08
6077,16 19 32.7,-30 54 24,244.88625,-30.906666666666666,5.49,0.47
6078,16 19 00.4,-14 52 21,244.75166666666664,-14.8725,5.94,1.52
6079,16 10 49.5,+75 52 39,242.70625000000004,75.8775,5.48,-0.11
6080,16 20 32.6,-39 25 51,245.13583333333332,-39.43083333333333,6.12,-0.07
6081,16 20 38.2,-24 10 10,245.15916666666664,-24.169444444444444,4.55,0.84
6082,16 12 32.2,+75 12 38,243.13416666666666,75.21055555555556,6.39,
6083,16 22 28.0,-49 34 20,245.6166666666667,-49.57222222222222,5.33,-0.04
6084,16 21 11.3,-25 35 34,245.29708333333335,-25.592777777777776,2.89,0.13
6085,16 22 28.9,-43 54 44,245.62041666666664,-43.91222222222222,5.88,1.16
6086,16 17 15.3,+59 45 18,244.31375,59.755,5.4,1.63
6087,16 20 04.3,+21 07 57,245.01791666666665,21.1325,6.05,0.94
6088,16 14 33.5,+73 23 42,243.63958333333335,73.39500000000001,5.98,0.08
6089,16 25 22.0,-63 07 29,246.34166666666667,-63.124722222222225,6.15,0.03
6090,16 19 11.2,+49 02 17,244.79666666666665,49.03805555555555,5.91,1.37
6091,16 19 55.1,+39 42 31,244.97958333333335,39.70861111111111,5.46,0.4
6092,16 19 44.4,+46 18 48,244.935,46.31333333333333,3.89,-0.15
6093,16 22 04.4,+01 01 45,245.51833333333332,1.0291666666666666,4.82,0.34
6094,16 24 01.3,-39 11 35,246.00541666666663,-39.19305555555555,5.4,0.62
6095,16 21 55.2,+19 09 11,245.48000000000005,19.153055555555554,3.75,0.27
6096,16 22 38.9,-02 04 47,245.66208333333336,-2.0797222222222222,6.23,0.07
6097,16 23 56.7,-33 11 58,245.98625,-33.19944444444444,6.47,0.01
6098,16 28 28.1,-70 05 04,247.1170833333333,-70.08444444444444,4.91,0.55
6099,16 24 54.2,-45 20 57,246.2258333333333,-45.34916666666667,6.33,0.19
6100,16 24 31.7,-37 33 57,246.1320833333333,-37.56583333333333,5.42,-0.11
6101,16 18 09.4,+68 33 16,244.5391666666667,68.55444444444444,6.41,
6102,16 33 27.0,-78 53 50,248.3625,-78.89722222222223,3.89,0.91
6103,16 22 05.8,+30 53 31,245.52416666666664,30.891944444444444,4.85,0.97
6104,16 24 06.2,-20 02 15,246.02583333333334,-20.0375,4.5,1.01
6105,16 24 39.6,-29 42 12,246.16499999999996,-29.703333333333333,6.63,0.59
6106,16 24 39.7,-29 42 17,246.16541666666663,-29.704722222222223,5.84,0.59
6107,16 22 21.4,+33 47 57,245.5891666666667,33.799166666666665,5.2,1.6
6108,16 22 29.2,+33 42 13,245.6216666666667,33.703611111111115,5.39,1.53
6109,16 27 57.3,-64 03 29,246.98874999999998,-64.05805555555555,5.27,0.36
6110,16 22 56.5,+32 19 59,245.73541666666668,32.33305555555556,6.4,0.08
6111,16 24 10.8,+06 56 53,246.045,6.948055555555555,5.85,-0.01
6112,16 25 35.2,-23 26 50,246.39666666666668,-23.447222222222223,5.02,0.24
6113,16 25 35.1,-23 26 46,246.39625,-23.44611111111111,5.92,
6114,16 28 15.2,-58 35 59,247.0633333333333,-58.599722222222226,5.69,0.0
6115,16 27 11.1,-47 33 18,246.79625,-47.555,4.47,-0.07
6116,16 17 30.3,+75 45 19,244.37625,75.75527777777778,4.95,0.37
6117,16 25 25.0,+14 02 00,246.35416666666666,14.033333333333333,4.57,0.0
6118,16 27 01.4,-18 27 23,246.75583333333333,-18.45638888888889,4.42,0.28
6119,16 25 47.7,+18 53 33,246.44875000000002,18.8925,6.7,
6120,16 29 45.0,-57 45 21,247.4375,-57.755833333333335,6.06,1.48
6121,16 26 11.5,+11 24 27,246.54791666666665,11.4075,6.11,1.03
6122,16 28 14.7,-37 10 46,247.06124999999997,-37.17944444444444,5.79,1.1
6123,16 25 24.2,+37 23 38,246.35083333333336,37.39388888888889,5.54,0.17
6125,16 30 49.4,-61 38 01,247.70583333333332,-61.63361111111111,5.2,1.23
6126,16 21 48.7,+69 06 34,245.45291666666668,69.10944444444443,5.25,1.12
6127,16 24 25.3,+55 12 18,246.10541666666666,55.205000000000005,5.74,0.0
6128,16 27 43.5,-07 35 53,246.93124999999998,-7.598055555555555,5.23,1.72
6129,16 27 48.1,-08 22 18,246.95041666666663,-8.371666666666668,4.63,0.17
6130,16 23 47.0,+61 41 48,245.94583333333335,61.696666666666665,5.67,0.96
6131,16 29 42.3,-46 14 36,247.42625,-46.24333333333333,5.35,0.56
6132,16 23 59.5,+61 30 51,245.99791666666667,61.51416666666667,2.74,0.91
6133,17 15 59.3,-87 33 59,258.99708333333336,-87.56638888888888,6.57,0.91
6134,16 29 24.4,-26 25 55,247.3516666666667,-26.431944444444447,0.96,1.83
6135,16 34 19.3,-70 59 17,248.58041666666665,-70.98805555555556,5.5,1.22
6136,16 28 34.0,+00 39 54,247.14166666666665,0.665,5.39,1.46
6137,16 28 48.9,-08 07 44,247.20374999999996,-8.12888888888889,6.48,0.4
6138,16 45 53.6,-83 14 20,251.47333333333336,-83.2388888888889,6.57,1.57
6139,17 00 58.5,-86 21 52,255.24374999999998,-86.36444444444444,6.04,0.05
6140,16 29 46.9,-14 33 03,247.4454166666667,-14.550833333333333,5.68,0.82
6141,16 30 12.4,-25 06 54,247.55166666666665,-25.115000000000002,4.79,-0.11
6142,16 31 41.7,-41 49 01,247.92374999999998,-41.816944444444445,5.33,0.33
6143,16 31 22.9,-34 42 16,247.84541666666667,-34.70444444444445,4.23,-0.16
6144,16 30 29.9,-07 30 54,247.62458333333333,-7.515,6.5,0.37
6145,16 31 22.8,-26 32 16,247.845,-26.53777777777778,6.1,1.08
6146,16 28 38.5,+41 52 54,247.1604166666666,41.88166666666667,5.04,1.52
6147,16 31 08.3,-16 36 46,247.7845833333333,-16.61277777777778,4.28,0.92
6148,16 30 13.2,+21 29 23,247.555,21.489722222222223,2.77,0.94
6149,16 30 54.8,+01 59 02,247.7283333333333,1.983888888888889,3.82,0.01
6150,16 28 43.4,+51 24 28,247.1808333333333,51.407777777777774,6.29,1.05
6151,16 35 44.8,-65 29 43,248.93666666666664,-65.49527777777777,5.52,0.93
6152,16 30 33.6,+20 28 45,247.64000000000001,20.479166666666664,5.25,1.29
6153,16 32 08.2,-21 27 59,248.0341666666667,-21.46638888888889,4.45,0.13
6154,16 31 13.4,+22 11 43,247.80583333333334,22.19527777777778,5.76,1.61
6155,16 34 05.0,-44 02 43,248.52083333333334,-44.04527777777778,4.94,0.05
6156,16 30 06.0,+48 57 39,247.52499999999998,48.96083333333333,6.45,0.03
6157,16 31 02.8,+35 13 30,247.76166666666666,35.225,6.25,1.64
6158,16 32 35.7,+05 31 16,248.14875,5.521111111111111,5.63,-0.06
6159,16 32 36.3,+11 29 17,248.15125000000003,11.488055555555555,4.84,1.49
6160,16 35 07.9,-45 14 41,248.78291666666667,-45.24472222222222,6.46,1.34
6161,16 27 59.0,+68 46 05,246.99583333333334,68.76805555555555,5.0,-0.06
6162,16 31 47.3,+45 35 54,247.94708333333332,45.598333333333336,5.65,0.12
6163,16 43 04.6,-77 31 03,250.76916666666662,-77.5175,4.24,1.06
6164,16 36 22.5,-42 51 32,249.09375000000006,-42.85888888888889,5.47,0.4
6165,16 35 53.0,-28 12 58,248.9708333333333,-28.21611111111111,2.82,-0.25
6166,16 36 22.5,-35 15 20,249.09375000000006,-35.25555555555555,4.16,1.57
6167,16 38 52.7,-60 59 25,249.71958333333333,-60.99027777777778,6.18,-0.08
6168,16 34 06.2,+42 26 13,248.52583333333337,42.43694444444444,4.2,-0.01
6169,16 35 26.3,+17 03 26,248.8595833333333,17.057222222222222,6.41,0.05
6170,16 32 25.7,+60 49 24,248.10708333333335,60.82333333333334,5.94,0.02
6171,16 36 21.5,-02 19 29,249.08958333333337,-2.324722222222222,5.75,0.82
6172,16 41 23.3,-68 17 46,250.34708333333333,-68.2961111111111,5.91,-0.08
6173,16 25 43.1,+78 57 50,246.42958333333337,78.96388888888889,5.56,0.26
6174,16 38 26.2,-43 23 55,249.60916666666665,-43.39861111111111,5.83,-0.02
6175,16 37 09.5,-10 34 02,249.28958333333333,-10.567222222222222,2.56,0.02
6176,16 36 43.0,+15 29 53,249.1791666666667,15.498055555555554,6.3,-0.11
6177,16 40 50.5,-60 26 46,250.21041666666667,-60.44611111111111,6.18,0.48
6178,16 39 05.2,-37 13 03,249.77166666666665,-37.2175,5.91,0.0
6179,16 38 01.6,-06 32 17,249.50666666666666,-6.538055555555555,6.09,0.16
6180,16 31 28.1,+72 36 43,247.86708333333334,72.61194444444443,6.3,1.32
6181,16 37 48.0,+13 41 13,249.45,13.686944444444444,6.31,0.41
6182,16 43 22.1,-67 25 57,250.84208333333328,-67.4325,6.03,0.02
6183,16 36 11.2,+46 36 48,249.04666666666668,46.61333333333334,5.79,1.04
6184,16 36 11.5,+52 54 01,249.04791666666665,52.900277777777774,5.53,-0.07
6185,16 36 13.7,+52 55 28,249.05708333333334,52.92444444444444,5.08,-0.04
6186,16 36 14.1,+52 55 27,249.05875,52.924166666666665,6.53,-0.06
6187,16 41 20.3,-48 45 47,250.33458333333334,-48.76305555555555,5.65,0.13
6188,16 41 40.2,-49 39 06,250.41750000000002,-49.651666666666664,5.65,-0.03
6189,16 39 39.1,-09 33 16,249.91291666666666,-9.554444444444446,6.35,0.48
6190,16 40 34.5,-20 24 31,250.14374999999998,-20.40861111111111,6.26,1.08
6191,16 30 38.8,+77 26 48,247.6616666666667,77.44666666666667,6.34,1.0
6192,16 41 45.5,-33 08 47,250.43958333333336,-33.146388888888886,5.87,0.65
6193,16 41 36.2,-24 28 05,250.40083333333337,-24.468055555555555,6.09,0.2
6194,16 40 35.1,+04 12 26,250.14625,4.207222222222223,6.93,0.13
6195,16 40 38.7,+04 13 11,250.16125000000005,4.219722222222222,5.77,-0.02
6196,16 41 34.4,-17 44 32,250.39333333333332,-17.742222222222225,4.96,1.11
6197,16 43 03.4,-46 04 14,250.76416666666665,-46.07055555555556,6.23,0.85
6198,16 36 55.0,+63 04 22,249.2291666666667,63.07277777777778,6.16,1.53
